tag_code,project_code,tag_group,tagger,bucket,lot,species,length,weight,fish_tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,survival_use,tag_status,fish_status,release_type
G720FBBAA,GPUD_Survival,live_release,B,9,Lot 3,31H,190,65.9000015258789,2026-05-05,2026-05-04T18:27:42Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7225B0AC,GPUD_Survival,live_release,B,9,Lot 2,31H,164,41.599998474121094,2026-05-05,2026-05-04T18:28:08Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72F78AA5,GPUD_Survival,live_release,B,10,Lot 3,31H,205,77.5999984741211,2026-05-05,2026-05-04T18:28:38Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72C22599,GPUD_Survival,live_release,B,10,Lot 1,31W,190,56,2026-05-05,2026-05-04T18:29:02Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7251B3C3,GPUD_Survival,live_release,B,11,Lot 3,31H,189,63.599998474121094,2026-05-05,2026-05-04T18:29:29Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72C89CD0,GPUD_Survival,live_release,B,11,Lot 1,31H,171,44.70000076293945,2026-05-05,2026-05-04T18:33:21Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G728D02BA,GPUD_Survival,live_release,B,12,Lot 3,31H,165,43.79999923706055,2026-05-05,2026-05-04T18:34:10Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72C322DE,GPUD_Survival,live_release,B,12,Lot 2,31H,176,48.5,2026-05-05,2026-05-04T18:34:27Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G724A2A81,GPUD_Survival,live_release,B,13,Lot 2,31H,180,56,2026-05-05,2026-05-04T18:35:07Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7259EFCD,GPUD_Survival,live_release,B,13,Lot 1,31H,180,57.099998474121094,2026-05-05,2026-05-04T18:36:07Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72ABD9A6,GPUD_Survival,live_release,B,14,Lot 1,31W,176,49,2026-05-05,2026-05-04T18:36:31Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G722826E9,GPUD_Survival,live_release,B,14,Lot 1,31H,195,70,2026-05-05,2026-05-04T18:37:17Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7242ADF8,GPUD_Survival,live_release,B,15,Lot 2,31H,181,53.5,2026-05-05,2026-05-04T18:38:01Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72222AAD,GPUD_Survival,live_release,B,15,Lot 3,31W,175,51.599998474121094,2026-05-05,2026-05-04T18:38:26Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7265E76F,GPUD_Survival,live_release,B,16,Lot 1,31H,205,78,2026-05-05,2026-05-04T18:39:54Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7274EEDB,GPUD_Survival,live_release,B,16,Lot 3,31W,179,53.79999923706055,2026-05-05,2026-05-04T18:43:35Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72C0C180,GPUD_Survival,live_release,B,17,Lot 2,31H,160,35.5,2026-05-05,2026-05-04T18:44:03Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G728F77EC,GPUD_Survival,live_release,B,17,Lot 2,31W,156,35.900001525878906,2026-05-05,2026-05-04T18:44:53Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G72DCD25E,GPUD_Survival,live_release,B,18,Lot 3,31H,199,72.0999984741211,2026-05-05,2026-05-04T18:45:18Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
G7208BD19,GPUD_Survival,live_release,B,18,Lot 1,31H,165,41.79999923706055,2026-05-05,2026-05-04T18:45:47Z,2026-05-06T16:04:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI10,TRUE,Active,Alive,Helicopter
